日付,TIF,移動元,移動先,回答数
2025-09-21,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2025-09-21,福井,福井県立恐竜博物館,道の駅「南えちぜん山海里」 エリア,1
2025-09-21,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-21,福井,福井駅,越前そばの里 エリア,1
2025-09-21,福井,福井駅前 エリア,大本山永平寺,1
2025-09-21,福井,福井駅前 エリア,福井県立恐竜博物館,1
2025-09-21,福井,美浜町レイクセンター エリア,三方五湖,1
2025-09-21,福井,若狭町観光船レイククルーズ,美浜町レイクセンター エリア,1
2025-09-21,福井,越前がにミュージアム,越前そばの里 エリア,1
2025-09-21,福井,越前がにミュージアム,道の駅「パークイン丹生ヶ丘」 エリア,1
2025-09-21,福井,越前そばの里,道の駅「西山公園」 エリア,1
2025-09-21,福井,越前そばの里 エリア,一乗谷朝倉氏遺跡,1
2025-09-21,福井,越前そばの里 エリア,北の庄城址・柴田公園,1
2025-09-21,福井,越前そばの里 エリア,御誕生寺,1
2025-09-21,福井,越前そばの里 エリア,越前大野城,1
2025-09-21,福井,越前そばの里 エリア,越前松島水族館,2
2025-09-21,福井,越前大仏,かつやま恐竜の森 エリア,1
2025-09-21,福井,越前大仏 エリア,越前大野城,1
2025-09-21,福井,越前大野城,あわら湯のまち エリア,1
2025-09-21,福井,越前大野城,かつやま恐竜の森 エリア,2
2025-09-21,福井,越前大野城,一乗谷朝倉氏遺跡 エリア,1
2025-09-21,福井,越前大野城,福井駅前 エリア,1
2025-09-21,福井,越前大野城,越前大野城・城下町 エリア,1
2025-09-21,福井,越前大野城・城下町 エリア,東尋坊,1
2025-09-21,福井,越前大野城・城下町 エリア,福井駅,1
2025-09-21,福井,越前大野城・城下町 エリア,道の駅「越前おおの荒島の郷」,1
2025-09-21,福井,越前陶芸村,道の駅「パークイン丹生ヶ丘」 エリア,1
2025-09-21,福井,道の駅,かずら橋 エリア,1
2025-09-21,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,丸岡城 エリア,1
2025-09-21,福井,道の駅「パークイン丹生ヶ丘」 エリア,三国サンセットビーチ,1
2025-09-21,福井,道の駅「パークイン丹生ヶ丘」 エリア,道の駅「パークイン丹生ヶ丘」,1
2025-09-21,福井,道の駅「九頭竜・和泉ふれあい会館」,JR九頭竜湖駅 エリア,1
2025-09-21,福井,道の駅「南えちぜん山海里」,北陸新幹線 越前たけふ駅 エリア,1
2025-09-21,福井,道の駅「南えちぜん山海里」 エリア,越前大野城,1
2025-09-21,福井,道の駅「恐竜渓谷かつやま」 エリア,越前大野城,1
2025-09-21,福井,道の駅「禅の里」 エリア,九頭竜湖,1
2025-09-21,福井,道の駅「禅の里」 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2025-09-21,福井,道の駅「若狭おばま」 エリア,越前大仏,1
2025-09-21,福井,道の駅「若狭熊川宿」,美浜町レイクセンター エリア,1
2025-09-21,福井,道の駅「西山公園」,かずら橋 エリア,1
2025-09-21,福井,道の駅みくに ふれあいパーク三里浜 エリア,丸岡城,1
2025-09-21,福井,金ヶ崎 エリア,丸岡城,1
2025-09-21,福井,金ヶ崎 エリア,氣比神宮,1
2025-09-21,福井,金沢駅周辺（石川県）,あわら湯のまち エリア,1
2025-09-21,福井,龍双ヶ滝,越前大野城・城下町 エリア,1
2025-09-22,石川,KOKOHOTEL Premier 金沢香林坊,武家屋敷,1
2025-09-22,石川,ガラス美術館,のとじま水族館,1
2025-09-22,石川,コスモアイル羽咋,気多大社,1
2025-09-22,石川,トレインパーク白山,温泉,1
2025-09-22,石川,兼六園,のとじま水族館,1
2025-09-22,石川,大江戸温泉物語Premium 山下家,永平寺,1
2025-09-22,石川,大江戸温泉物語Premium 山中グランドホテル,白山イオン,1
2025-09-22,石川,小松空港,帰宅,1
2025-09-22,石川,小松空港,自宅,1
2025-09-22,石川,白山,白峰温泉総湯,1
2025-09-22,石川,航空プラザ,小松空港,1
2025-09-22,石川,金沢城,金沢中央観光案内所,1
2025-09-22,福井,JR九頭竜湖駅 エリア,大本山永平寺,1
2025-09-22,福井,かずら橋 エリア,丸岡城,2
2025-09-22,福井,かつやま恐竜の森 エリア,一乗谷朝倉氏遺跡,1
2025-09-22,福井,かつやま恐竜の森 エリア,越前大仏,1
2025-09-22,福井,ふくい鮮いちば エリア,福井県立恐竜博物館,1
2025-09-22,福井,レインボーライン エリア,氣比神宮,1
2025-09-22,福井,レインボーライン エリア,若狭三方縄文博物館,1
2025-09-22,福井,一乗谷朝倉氏遺跡,レインボーライン エリア,1
2025-09-22,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2025-09-22,福井,一乗谷朝倉氏遺跡,道の駅「南えちぜん山海里」 エリア,1
2025-09-22,福井,三国サンセットビーチ,三国湊 エリア,1
2025-09-22,福井,丸岡城,あわら湯のまち エリア,1
2025-09-22,福井,丸岡城,かつやま恐竜の森 エリア,1
2025-09-22,福井,劔神社 エリア,道の駅「越前」,1
2025-09-22,福井,国分寺 (小浜市),JR美浜駅 エリア,1
2025-09-22,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2025-09-22,福井,大本山 永平寺 エリア,越前大野城,1
2025-09-22,福井,大本山永平寺,JR敦賀駅前 エリア,1
2025-09-22,福井,大本山永平寺,ふくい鮮いちば エリア,1
2025-09-22,福井,大本山永平寺,竹田エリア,1
2025-09-22,福井,大本山永平寺,越前そばの里 エリア,1
2025-09-22,福井,岡太神社・大瀧神社,かずら橋 エリア,1
2025-09-22,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,2
2025-09-22,福井,日本海さかな街,日本海さかな街 エリア,1
2025-09-22,福井,気比の松原,JR美浜駅 エリア,1
2025-09-22,福井,気比の松原,道の駅「三方五湖」  エリア,1
2025-09-22,福井,氣比神宮,越前そばの里 エリア,1
2025-09-22,福井,氣比神宮,金ヶ崎 エリア,1
2025-09-22,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,4
2025-09-22,福井,福井県立恐竜博物館,北陸新幹線 越前たけふ駅 エリア,1
2025-09-22,福井,福井県立恐竜博物館,福井駅前 エリア,2
2025-09-22,福井,福井県立恐竜博物館,道の駅「南えちぜん山海里」 エリア,2
2025-09-22,福井,福井駅,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-22,福井,福井駅前 エリア,道の駅「三方五湖」,1
2025-09-22,福井,竹田エリア,丸岡城,1
2025-09-22,福井,越前そばの里 エリア,一乗谷朝倉氏遺跡,1
2025-09-22,福井,越前そばの里 エリア,東尋坊,1
2025-09-22,福井,越前大仏,かつやま恐竜の森 エリア,1
2025-09-22,福井,越前大野城,かずら橋 エリア,1
2025-09-22,福井,越前大野城,かつやま恐竜の森 エリア,2
2025-09-22,福井,越前大野城,竹田エリア,1
2025-09-22,福井,越前大野城,越前大野城・城下町 エリア,3
2025-09-22,福井,越前大野城・城下町 エリア,福井県立恐竜博物館,2
2025-09-22,福井,越前松島水族館,道の駅みくに ふれあいパーク三里浜 エリア,1
2025-09-22,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,北潟湖 エリア,1
2025-09-22,福井,道の駅「パークイン丹生ヶ丘」,劔神社 エリア,1
2025-09-22,福井,道の駅「三方五湖」  エリア,氣比神宮,1
2025-09-22,福井,道の駅「南えちぜん山海里」 エリア,丸岡城,1
2025-09-22,福井,道の駅「禅の里」,JR九頭竜湖駅 エリア,1
2025-09-22,福井,道の駅「禅の里」,かつやま恐竜の森 エリア,1
2025-09-22,福井,道の駅「越前おおの荒島の郷」,大本山 永平寺 エリア,1
2025-09-22,福井,金ヶ崎 エリア,東尋坊,1
2025-09-23,石川,すずなり,のと里山空港,1
2025-09-23,石川,のとじま水族館,ガラス美術館,1
2025-09-23,石川,のとじま水族館,和倉温泉,1
2025-09-23,石川,のとじま水族館,能登島ガラス美術館,1
2025-09-23,石川,ひがし茶屋街,ゆのくに天祥,1
2025-09-23,石川,ゆのくに天祥,近江町市場,1
2025-09-23,石川,七尾美術館,のとじま水族館,1
2025-09-23,石川,氷見漁港,のとじま水族館,1
2025-09-23,石川,見附島,のとじま水族館,2
2025-09-23,福井,JR九頭竜湖駅 エリア,越前大野城,1
2025-09-23,福井,JR敦賀駅前 エリア,福井駅,1
2025-09-23,福井,あわら温泉「芦湯」,道の駅みくに ふれあいパーク三里浜 エリア,1
2025-09-23,福井,あわら湯のまち エリア,東尋坊,1
2025-09-23,福井,あわら湯のまち エリア,越前陶芸村,1
2025-09-23,福井,かずら橋 エリア,一乗谷朝倉氏遺跡,1
2025-09-23,福井,かずら橋 エリア,東尋坊,1
2025-09-23,福井,かつやま恐竜の森 エリア,一乗谷朝倉氏遺跡,1
2025-09-23,福井,かつやま恐竜の森 エリア,東尋坊,2
2025-09-23,福井,はたや記念館 ゆめおーれ勝山,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-23,福井,はたや記念館 ゆめおーれ勝山 エリア,道の駅「恐竜渓谷かつやま」,1
2025-09-23,福井,めがねミュージアム,越前そばの里 エリア,1
2025-09-23,福井,めがねミュージアム,道の駅「西山公園」 エリア,1
2025-09-23,福井,メガネストリート エリア,西山動物園,1
2025-09-23,福井,レインボーライン エリア,敦賀赤レンガ倉庫,1
2025-09-23,福井,レインボーライン エリア,日本海さかな街,1
2025-09-23,福井,一乗谷朝倉氏遺跡,丸岡城 エリア,2
2025-09-23,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2025-09-23,福井,一乗谷朝倉氏遺跡,河野北前船主通りエリア,1
2025-09-23,福井,一乗谷朝倉氏遺跡,道の駅「禅の里」 エリア,1
2025-09-23,福井,三方五湖,レインボーライン エリア,1
2025-09-23,福井,三方五湖,日本海さかな街 エリア,1
2025-09-23,福井,丸岡城,大本山 永平寺 エリア,2
2025-09-23,福井,今庄宿,河野北前船主通りエリア,2
2025-09-23,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2025-09-23,福井,吉崎御坊跡,JR芦原温泉駅 エリア,1
2025-09-23,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2025-09-23,福井,大本山 永平寺 エリア,氣比神宮,1
2025-09-23,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2025-09-23,福井,大本山 永平寺 エリア,道の駅「三方五湖」,2
2025-09-23,福井,大本山永平寺,かずら橋 エリア,1
2025-09-23,福井,大本山永平寺,丸岡城 エリア,1
2025-09-23,福井,大本山永平寺,道の駅「南えちぜん山海里」 エリア,2
2025-09-23,福井,大本山永平寺,道の駅「禅の里」 エリア,1
2025-09-23,福井,小浜 エリア（宿泊施設）,熊川宿,1
2025-09-23,福井,小浜市水産食品センター（若狭小浜お魚センター）,道の駅「若狭おばま」 エリア,1
2025-09-23,福井,帰宅,あわら湯のまち エリア,1
2025-09-23,福井,帰宅,道の駅「若狭おばま」 エリア,1
2025-09-23,福井,日本海さかな街 エリア,敦賀駅,1
2025-09-23,福井,日本海さかな街 エリア,氣比神宮,1
2025-09-23,福井,東尋坊,あわら湯のまち エリア,1
2025-09-23,福井,東尋坊,大本山 永平寺 エリア,1
2025-09-23,福井,東尋坊,金ヶ崎 エリア,1
2025-09-23,福井,氣比神宮,小浜 エリア（宿泊施設）,2
2025-09-23,福井,氣比神宮,日本海さかな街 エリア,2
2025-09-23,福井,氣比神宮,道の駅「若狭おばま」 エリア,1
2025-09-23,福井,熊川宿 エリア,氣比神宮,1
2025-09-23,福井,福井県こども家族館,うみんぴあ大飯 エリア,1
2025-09-23,福井,福井県立恐竜博物館,あわら湯のまち エリア,2
2025-09-23,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,4
2025-09-23,福井,福井県立恐竜博物館,はたや記念館 ゆめおーれ勝山 エリア,1
2025-09-23,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2025-09-23,福井,福井県立恐竜博物館,越前大仏 エリア,1
2025-09-23,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,2
2025-09-23,福井,福井駅,福井駅前 エリア,1
2025-09-23,福井,福井駅前 エリア,一乗谷朝倉氏遺跡,1
2025-09-23,福井,福井駅前 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2025-09-23,福井,福井駅前 エリア（宿泊施設）,北の庄城址・柴田公園,1
2025-09-23,福井,若狭瓜割名水公園 瓜割の滝,熊川宿 エリア,1
2025-09-23,福井,赤礁崎オートキャンプ場,うみんぴあ大飯 エリア,1
2025-09-23,福井,越前がにミュージアム,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-23,福井,越前そばの里,メガネストリート エリア,1
2025-09-23,福井,越前そばの里,越前そばの里 エリア,2
2025-09-23,福井,越前そばの里 エリア,道の駅「三方五湖」,1
2025-09-23,福井,越前大仏,かつやま恐竜の森 エリア,1
2025-09-23,福井,越前大仏,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-23,福井,越前大野城,越前大野城・城下町 エリア,1
2025-09-23,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2025-09-23,福井,道の駅「南えちぜん山海里」 エリア,今庄宿,1
2025-09-23,福井,道の駅「南えちぜん山海里」 エリア,道の駅「三方五湖」,2
2025-09-23,福井,道の駅「恐竜渓谷かつやま」,JR九頭竜湖駅 エリア,1
2025-09-23,福井,道の駅「恐竜渓谷かつやま」,かつやま恐竜の森 エリア,1
2025-09-23,福井,道の駅「恐竜渓谷かつやま」 エリア,福井県立恐竜博物館,3
2025-09-23,福井,道の駅「河野」,日本海さかな街 エリア,1
2025-09-23,福井,道の駅「禅の里」,かつやま恐竜の森 エリア,1
2025-09-23,福井,道の駅「禅の里」,道の駅「恐竜渓谷かつやま」 エリア,2
2025-09-23,福井,道の駅「禅の里」 エリア,福井県立恐竜博物館,3
2025-09-23,福井,道の駅「若狭おばま」 エリア,熊川宿,1
2025-09-23,福井,道の駅「越前おおの荒島の郷」,JR九頭竜湖駅 エリア,1
2025-09-23,福井,金沢駅周辺（石川県）,かずら橋 エリア,1
2025-09-23,福井,養浩館庭園,福井駅前 エリア（宿泊施設）,1
2025-09-24,石川,ひがし茶屋街,ゆのくに天祥,1
2025-09-24,石川,ゆのくに天祥,永平寺,1
2025-09-24,石川,兼六園,大江戸温泉物語Premium 山中グランドホテル,2
2025-09-24,石川,兼六園,小松空港,1
2025-09-24,石川,小松空港,兼六園,1
2025-09-24,石川,小松空港,羽田空港,1
2025-09-24,石川,金沢中央観光案内所,にし茶屋街,2
2025-09-24,石川,金沢城,小松空港,1
2025-09-24,福井,JR九頭竜湖駅 エリア,越前大野城,1
2025-09-24,福井,あわら湯のまち エリア,東尋坊,1
2025-09-24,福井,あわら湯のまち エリア,福井県立恐竜博物館,2
2025-09-24,福井,うみんぴあ大飯 エリア,エルガイアおおい,1
2025-09-24,福井,ふれあいパーク三里浜(道の駅「みくに」),あわら湯のまち エリア,1
2025-09-24,福井,ホテルうみんぴあ,うみんぴあ大飯 エリア,1
2025-09-24,福井,レインボーライン,あわら湯のまち エリア,1
2025-09-24,福井,一乗谷朝倉氏遺跡,北潟湖 エリア,2
2025-09-24,福井,丸岡城,JR九頭竜湖駅 エリア,1
2025-09-24,福井,丸岡城,越前大野城・城下町 エリア,1
2025-09-24,福井,北潟湖 エリア,丸岡城,1
2025-09-24,福井,北潟湖 エリア,福井県立恐竜博物館,1
2025-09-24,福井,大本山永平寺,あわら湯のまち エリア,1
2025-09-24,福井,大本山永平寺,越前海岸 高佐米ノ旅館街 エリア,1
2025-09-24,福井,日本海さかな街 エリア,丸岡城,1
2025-09-24,福井,氣比神宮,越前そばの里 エリア,1
2025-09-24,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2025-09-24,福井,福井駅,福井駅前 エリア（宿泊施設）,1
2025-09-24,福井,福井駅前 エリア（宿泊施設）,東尋坊,1
2025-09-24,福井,越前大野城,JR九頭竜湖駅 エリア,1
2025-09-24,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2025-09-24,福井,越前海岸 高佐米ノ旅館街 エリア,丸岡城,1
2025-09-24,福井,道の駅「禅の里」,大本山 永平寺 エリア,1
2025-09-25,石川,兼六園,小松空港,2
2025-09-25,石川,小松空港,帰ります,1
2025-09-25,石川,小松空港,羽田空港,1
2025-09-25,石川,小松空港,金沢城,1
2025-09-25,石川,金沢駅,のとじま水族館,1
2025-09-25,石川,金沢駅,小松空港,1
2025-09-25,福井,JR美浜駅 エリア,越前がにミュージアム,1
2025-09-25,福井,あわら湯のまち エリア,福井駅,1
2025-09-25,福井,うみんぴあ大飯 エリア,道の駅「越前」,1
2025-09-25,福井,ヨーロッパ軒,かつやま恐竜の森 エリア,1
2025-09-25,福井,レインボーライン エリア,一乗谷朝倉氏遺跡,1
2025-09-25,福井,一乗谷朝倉氏遺跡,六呂師高原 エリア,1
2025-09-25,福井,丸岡城,あわら湯のまち エリア,1
2025-09-25,福井,六呂師高原 エリア,越前大野城,1
2025-09-25,福井,大本山永平寺,道の駅「若狭おばま」 エリア,1
2025-09-25,福井,小浜 エリア（宿泊施設）,小浜町家ステイ,1
2025-09-25,福井,小浜市まちの駅・旭座,小浜 エリア（宿泊施設）,1
2025-09-25,福井,東尋坊,ふくい鮮いちば エリア,1
2025-09-25,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2025-09-25,福井,福井県立恐竜博物館,レインボーライン エリア,1
2025-09-25,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-25,福井,福井駅,道の駅「南えちぜん山海里」 エリア,1
2025-09-25,福井,西山動物園,道の駅「南えちぜん山海里」 エリア,1
2025-09-25,福井,道の駅「うみんぴあ大飯」,JR美浜駅 エリア,1
2025-09-25,福井,道の駅「南えちぜん山海里」 エリア,氣比神宮,1
2025-09-25,福井,道の駅「南えちぜん山海里」 エリア,越前和紙の里,1
2025-09-26,石川,のとじま水族館,いしかわ動物園,1
2025-09-26,石川,和倉温泉,のとじま水族館,1
2025-09-26,石川,尾山神社,金沢城,2
2025-09-26,石川,金沢駅,のとじま水族館,1
2025-09-26,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-09-26,福井,あわら湯のまち エリア,越前松島水族館,1
2025-09-26,福井,かつやま恐竜の森 エリア,大本山永平寺,1
2025-09-26,福井,かつやま恐竜の森 エリア,越前大仏,1
2025-09-26,福井,ツリーピクニックアドベンチャーいけだ,かずら橋 エリア,1
2025-09-26,福井,レインボーライン エリア,丸岡城,1
2025-09-26,福井,レインボーライン エリア,敦賀赤レンガ倉庫,1
2025-09-26,福井,一乗谷朝倉氏遺跡,かずら橋 エリア,1
2025-09-26,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2025-09-26,福井,一乗谷朝倉氏遺跡,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-26,福井,北陸新幹線 越前たけふ駅 エリア,越前和紙の里,2
2025-09-26,福井,大本山 永平寺 エリア,平泉寺白山神社,1
2025-09-26,福井,大本山永平寺,かつやま恐竜の森 エリア,1
2025-09-26,福井,大本山永平寺,福井駅前 エリア,1
2025-09-26,福井,大本山永平寺,越前大野城・城下町 エリア,1
2025-09-26,福井,小浜 エリア（宿泊施設）,びわ湖（滋賀県）,1
2025-09-26,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2025-09-26,福井,東尋坊,三国湊 エリア,1
2025-09-26,福井,氣比神宮,レインボーライン エリア,1
2025-09-26,福井,氣比神宮,美浜町レイクセンター エリア,1
2025-09-26,福井,氣比神宮,金ヶ崎 エリア,1
2025-09-26,福井,福井県立恐竜博物館,あわら湯のまち エリア,2
2025-09-26,福井,福井駅前 エリア,丸岡城,1
2025-09-26,福井,美浜町レイクセンター エリア,レインボーライン,1
2025-09-26,福井,美浜町レイクセンター エリア,日本海さかな街,1
2025-09-26,福井,芝政ワールド,あわら湯のまち エリア,1
2025-09-26,福井,越前そばの里 エリア,日本海さかな街,1
2025-09-26,福井,越前大野城・城下町 エリア,六呂師高原,1
2025-09-26,福井,道の駅「うみんぴあ大飯」,道の駅「越前」 エリア,1
2025-09-26,福井,道の駅「南えちぜん山海里」,北陸新幹線 越前たけふ駅 エリア,2
2025-09-26,福井,道の駅「若狭おばま」 エリア,岡太神社・大瀧神社,1
2025-09-26,福井,道の駅「越前」 エリア,道の駅「若狭熊川宿」,1
2025-09-26,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,1
2025-09-26,福井,金ヶ崎 エリア,越前大仏,1
2025-09-27,石川,たちばな四季亭,九谷焼美術館,1
2025-09-27,石川,ひがし茶屋街,のとじま水族館,1
2025-09-27,石川,兼六園,のとじま水族館,1
2025-09-27,石川,小松空港,帰宅,1
2025-09-27,石川,東尋坊,ゆのくに天祥,2
2025-09-27,石川,海幸,のとじま水族館,1
2025-09-27,石川,近江町市場,のとじま水族館,1
2025-09-27,石川,金沢駅,のとじま水族館,1
2025-09-27,福井,JR美浜駅 エリア,越前大仏,1
2025-09-27,福井,「ちひろの生まれた家」記念館,越前そばの里 エリア,1
2025-09-27,福井,あわら温泉「芦湯」,かつやま恐竜の森 エリア,1
2025-09-27,福井,あわら温泉街,一乗谷朝倉氏遺跡 エリア,1
2025-09-27,福井,あわら湯のまち エリア,一乗谷朝倉氏遺跡,2
2025-09-27,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2025-09-27,福井,うみんぴあ大飯 エリア,道の駅「若狭おばま」,1
2025-09-27,福井,かずら橋 エリア,日本海さかな街,1
2025-09-27,福井,かずら橋 エリア,越前そばの里,1
2025-09-27,福井,かずら橋 エリア,道の駅「河野」,1
2025-09-27,福井,かつやま恐竜の森 エリア,東尋坊,1
2025-09-27,福井,かつやま恐竜の森 エリア,氣比神宮,1
2025-09-27,福井,かつやま恐竜の森 エリア,福井駅,2
2025-09-27,福井,かつやま恐竜の森 エリア,道の駅「恐竜渓谷かつやま」,1
2025-09-27,福井,かつやま恐竜の森 エリア,道の駅「禅の里」,1
2025-09-27,福井,ツリーピクニックアドベンチャーいけだ,かずら橋 エリア,1
2025-09-27,福井,レインボーライン エリア,道の駅「三方五湖」,1
2025-09-27,福井,一乗谷朝倉氏遺跡,JR美浜駅 エリア,1
2025-09-27,福井,一乗谷朝倉氏遺跡,日本海さかな街 エリア,1
2025-09-27,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2025-09-27,福井,一乗谷朝倉氏遺跡,道の駅「南えちぜん山海里」 エリア,3
2025-09-27,福井,一乗谷朝倉氏遺跡 エリア,一乗谷朝倉氏遺跡,1
2025-09-27,福井,一乗谷朝倉氏遺跡 エリア,越前大仏,1
2025-09-27,福井,一乗谷朝倉氏遺跡 エリア,道の駅「越前」,1
2025-09-27,福井,三國湊レトロ,花の駅 ゆりの里公園 エリア,1
2025-09-27,福井,三方五湖,熊川宿 エリア,1
2025-09-27,福井,三方五湖,美浜町レイクセンター エリア,1
2025-09-27,福井,丸岡城,一乗谷朝倉氏遺跡 エリア,1
2025-09-27,福井,丸岡城,丸岡城 エリア,1
2025-09-27,福井,丸岡城,大本山 永平寺 エリア,1
2025-09-27,福井,丸岡城,越前大野城・城下町 エリア,1
2025-09-27,福井,丸岡城 エリア,一乗谷朝倉氏遺跡,1
2025-09-27,福井,丸岡城 エリア,越前大仏,1
2025-09-27,福井,六呂師高原,道の駅「越前おおの荒島の郷」 エリア,1
2025-09-27,福井,六呂師高原 エリア,道の駅「越前おおの荒島の郷」,1
2025-09-27,福井,勝山城博物館,越前大野城・城下町 エリア,1
2025-09-27,福井,北の庄城址・柴田公園,福井駅前 エリア（宿泊施設）,1
2025-09-27,福井,名田庄 エリア,道の駅「シーサイド高浜」,1
2025-09-27,福井,大安禅寺,福井駅前 エリア,1
2025-09-27,福井,大本山 永平寺 エリア,東尋坊,1
2025-09-27,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2025-09-27,福井,大本山永平寺,あわら湯のまち エリア,1
2025-09-27,福井,大本山永平寺,大本山 永平寺 エリア,1
2025-09-27,福井,大本山永平寺,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-27,福井,岡太神社・大瀧神社,越前そばの里 エリア,1
2025-09-27,福井,平泉寺白山神社,大本山 永平寺 エリア,1
2025-09-27,福井,御誕生寺,かずら橋 エリア,1
2025-09-27,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2025-09-27,福井,敦賀駅,道の駅「南えちぜん山海里」 エリア,1
2025-09-27,福井,日本海さかな街,越前そばの里 エリア,1
2025-09-27,福井,東尋坊,大本山 永平寺 エリア,1
2025-09-27,福井,氣比神宮,道の駅「三方五湖」  エリア,1
2025-09-27,福井,水晶浜海水浴場,JR美浜駅 エリア,1
2025-09-27,福井,熊川宿 エリア,小浜町並み保存資料館,1
2025-09-27,福井,熊川宿 エリア,道の駅「三方五湖」,1
2025-09-27,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,5
2025-09-27,福井,福井県立恐竜博物館,まちの市場 こってコテいけだ エリア,1
2025-09-27,福井,福井県立恐竜博物館,福井駅前 エリア,1
2025-09-27,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-27,福井,福井駅前 エリア,大本山永平寺,1
2025-09-27,福井,福井駅前 エリア（宿泊施設）,氣比神宮,1
2025-09-27,福井,花の駅 ゆりの里公園 エリア,一乗谷朝倉氏遺跡,1
2025-09-27,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2025-09-27,福井,越前そばの里 エリア,三國湊レトロ,1
2025-09-27,福井,越前そばの里 エリア,三方五湖,1
2025-09-27,福井,越前そばの里 エリア,大本山永平寺,1
2025-09-27,福井,越前そばの里 エリア,越前和紙の里,1
2025-09-27,福井,越前そばの里 エリア,越前大仏,1
2025-09-27,福井,越前そばの里 エリア,越前大野城,1
2025-09-27,福井,越前大野城,六呂師高原 エリア,1
2025-09-27,福井,越前大野城,金ヶ崎 エリア,1
2025-09-27,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2025-09-27,福井,越前大野城・城下町 エリア,丸岡城,1
2025-09-27,福井,越前大野城・城下町 エリア,六呂師高原,1
2025-09-27,福井,越前松島水族館,あわら湯のまち エリア,1
2025-09-27,福井,越前陶芸村 エリア,道の駅「越前」,1
2025-09-27,福井,道の駅「うみんぴあ大飯」,道の駅「若狭おばま」 エリア,1
2025-09-27,福井,道の駅「シーサイド高浜」,うみんぴあ大飯 エリア,1
2025-09-27,福井,道の駅「シーサイド高浜」 エリア,道の駅「うみんぴあ大飯」,1
2025-09-27,福井,道の駅「パークイン丹生ヶ丘」,道の駅「南えちぜん山海里」 エリア,1
2025-09-27,福井,道の駅「一乗谷あさくら水の駅」,道の駅「パークイン丹生ヶ丘」 エリア,1
2025-09-27,福井,道の駅「三方五湖」,JR美浜駅 エリア,1
2025-09-27,福井,道の駅「三方五湖」  エリア,熊川宿,1
2025-09-27,福井,道の駅「三方五湖」  エリア,福井県海浜自然センター,1
2025-09-27,福井,道の駅「名田庄」,道の駅「シーサイド高浜」 エリア,1
2025-09-27,福井,道の駅「恐竜渓谷かつやま」,あわら湯のまち エリア,1
2025-09-27,福井,道の駅「恐竜渓谷かつやま」 エリア,東尋坊,1
2025-09-27,福井,道の駅「恐竜渓谷かつやま」 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2025-09-27,福井,道の駅「河野」,一乗谷朝倉氏遺跡 エリア,1
2025-09-27,福井,道の駅「河野」,道の駅「越前」 エリア,1
2025-09-27,福井,道の駅「禅の里」,道の駅「恐竜渓谷かつやま」 エリア,1
2025-09-27,福井,道の駅「禅の里」 エリア,勝山城博物館,1
2025-09-27,福井,道の駅「禅の里」 エリア,福井県立恐竜博物館,1
