日付,TIF,移動元,移動先,回答数
2024-09-18,福井,道の駅「三方五湖」  エリア,道の駅「三方五湖」,1
2024-09-18,福井,金沢,あわら湯のまち エリア,1
2024-09-19,石川,ひがし茶屋休憩館,金沢駅,1
2024-09-19,石川,妙立寺,尾山神社,1
2024-09-19,石川,石川県立美術館,歴史博物館,1
2024-09-19,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2024-09-19,福井,えちぜん鉄道 松岡駅 エリア,福井駅,1
2024-09-19,福井,ふれあいパーク三里浜(道の駅「みくに」),北潟湖 エリア,1
2024-09-19,福井,ファーマーズマーケットきららの丘,フルーツライン エリア,1
2024-09-19,福井,フルーツライン エリア,ゆりの里公園ユリーム春江,1
2024-09-19,福井,レインボーライン,北陸新幹線 越前たけふ駅 エリア,1
2024-09-19,福井,レインボーライン,小浜 エリア（宿泊施設）,1
2024-09-19,福井,レインボーライン,日本海さかな街 エリア,1
2024-09-19,福井,一乗谷朝倉氏遺跡,ふくい鮮いちば エリア,1
2024-09-19,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,1
2024-09-19,福井,三丁町,小浜 エリア（宿泊施設）,1
2024-09-19,福井,九頭竜湖,道の駅「越前おおの荒島の郷」 エリア,1
2024-09-19,福井,休暇村越前三国オートキャンプ場,越前松島水族館 エリア,1
2024-09-19,福井,北潟湖 エリア,越前がにミュージアム,1
2024-09-19,福井,北潟湖 エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2024-09-19,福井,北陸新幹線 越前たけふ駅 エリア,福井県立恐竜博物館,1
2024-09-19,福井,北陸新幹線 越前たけふ駅 エリア,越前そばの里,1
2024-09-19,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2024-09-19,福井,大本山 永平寺 エリア,金沢駅周辺（石川県）,1
2024-09-19,福井,大本山永平寺,福井駅前 エリア,1
2024-09-19,福井,小浜 エリア（宿泊施設）,御食国若狭おばま食文化館,1
2024-09-19,福井,小浜 エリア（宿泊施設）,若狭町観光船レイククルーズ,1
2024-09-19,福井,御食国若狭おばま食文化館 エリア,道の駅「若狭熊川宿」,1
2024-09-19,福井,日本海さかな街 エリア,日本海さかな街,1
2024-09-19,福井,明通寺 エリア,丸岡城,1
2024-09-19,福井,東尋坊,あわら湯のまち エリア,1
2024-09-19,福井,東尋坊,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-09-19,福井,氣比神宮,明通寺 エリア,1
2024-09-19,福井,氣比神宮,道の駅「越前」 エリア,1
2024-09-19,福井,水晶浜海水浴場,JR美浜駅 エリア,1
2024-09-19,福井,福井県立恐竜博物館,スーベニアショップふらぷとる エリア,1
2024-09-19,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2024-09-19,福井,福井駅,あわら湯のまち エリア,1
2024-09-19,福井,福井駅,越前大野城・城下町 エリア,1
2024-09-19,福井,福井駅前 エリア,敦賀駅,1
2024-09-19,福井,福井駅前 エリア,金沢駅周辺（石川県）,1
2024-09-19,福井,福井駅前 エリア（宿泊施設）,福井県立恐竜博物館,1
2024-09-19,福井,美浜町レイクセンター エリア,日本海さかな街,1
2024-09-19,福井,若狭フィッシャーマンズワーフ,御食国若狭おばま食文化館 エリア,1
2024-09-19,福井,越前そばの里 エリア,岡太神社・大瀧神社,1
2024-09-19,福井,越前和紙の里,道の駅「三方五湖」  エリア,1
2024-09-19,福井,越前大仏,JR九頭竜湖駅 エリア,1
2024-09-19,福井,越前大仏,えちぜん鉄道 松岡駅 エリア,1
2024-09-19,福井,越前大野城・城下町 エリア,平泉寺白山神社,1
2024-09-19,福井,越前松島水族館,東尋坊 エリア,1
2024-09-19,福井,越前松島水族館 エリア,休暇村越前三国オートキャンプ場,1
2024-09-19,福井,道の駅「三方五湖」  エリア,北の庄城址・柴田公園,1
2024-09-19,福井,道の駅「越前」,越前そばの里 エリア,1
2024-09-19,福井,道の駅「越前」 エリア,越前がにミュージアム,1
2024-09-19,福井,道の駅「越前おおの荒島の郷」 エリア,福井駅,1
2024-09-19,福井,道の駅みくに ふれあいパーク三里浜 エリア,丸岡城,1
2024-09-19,福井,道の駅みくに ふれあいパーク三里浜 エリア,福井駅,1
2024-09-19,福井,金沢駅周辺（石川県）,北潟湖 エリア,1
2024-09-20,福井,JR美浜駅 エリア,日本海さかな街,1
2024-09-20,福井,あわら湯のまち エリア,大本山永平寺,1
2024-09-20,福井,ふくい鮮いちば エリア,福井駅,1
2024-09-20,福井,レインボーライン,JR美浜駅 エリア,1
2024-09-20,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,2
2024-09-20,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-09-20,福井,一乗谷朝倉氏遺跡,金ヶ崎 エリア,1
2024-09-20,福井,一乗谷朝倉氏遺跡 エリア,道の駅「若狭熊川宿」,1
2024-09-20,福井,丸岡城,福井駅前 エリア（宿泊施設）,1
2024-09-20,福井,丸岡城 エリア,越前大野城,1
2024-09-20,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,2
2024-09-20,福井,大本山 永平寺 エリア,丸岡城,1
2024-09-20,福井,大本山 永平寺 エリア,越前大仏,1
2024-09-20,福井,大本山永平寺,あわら湯のまち エリア,1
2024-09-20,福井,東尋坊,大本山 永平寺 エリア,1
2024-09-20,福井,福井県年縞博物館,小浜市 阿納 エリア,1
2024-09-20,福井,福井県立恐竜博物館,ふくい鮮いちば エリア,2
2024-09-20,福井,福井県立恐竜博物館,福井駅前 エリア,1
2024-09-20,福井,福井県立恐竜博物館,福井駅前 エリア（宿泊施設）,1
2024-09-20,福井,福井駅前 エリア,福井県立恐竜博物館,1
2024-09-20,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2024-09-20,福井,若狭三方縄文博物館,道の駅「三方五湖」  エリア,1
2024-09-20,福井,越前海岸,あわら湯のまち エリア,1
2024-09-20,福井,道の駅「恐竜渓谷かつやま」 エリア,福井県立恐竜博物館,1
2024-09-20,福井,道の駅「若狭おばま」 エリア,若狭瓜割名水公園 瓜割の滝,1
2024-09-21,石川,石浦神社,金沢城公園,1
2024-09-21,石川,金沢駅,石川県立図書館,1
2024-09-21,福井,あわら湯のまち エリア,東尋坊,1
2024-09-21,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2024-09-21,福井,あわら湯のまち エリア,越前松島水族館,2
2024-09-21,福井,うみんぴあ大飯 エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
2024-09-21,福井,うみんぴあ大飯 エリア,道の駅「うみんぴあ大飯」,1
2024-09-21,福井,えちぜん鉄道 松岡駅 エリア,東尋坊,1
2024-09-21,福井,かずら橋 エリア,まちの市場 こってコテいけだ,1
2024-09-21,福井,かずら橋 エリア,越前和紙の里,2
2024-09-21,福井,かつやまディノパーク,大本山 永平寺 エリア,1
2024-09-21,福井,まちの市場 こってコテいけだ,うるしの里 エリア,1
2024-09-21,福井,めがねミュージアム,メガネストリート エリア,2
2024-09-21,福井,ツリーピクニックアドベンチャーいけだ,まちの市場 こってコテいけだ エリア,1
2024-09-21,福井,ホテル,福井駅前 エリア,1
2024-09-21,福井,メガネストリート エリア,越前和紙の里,1
2024-09-21,福井,レインボーライン,小浜市 阿納 エリア,1
2024-09-21,福井,レインボーライン,道の駅「若狭おばま」 エリア,1
2024-09-21,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,2
2024-09-21,福井,一乗谷朝倉氏遺跡,道の駅「越前おおの荒島の郷」 エリア,1
2024-09-21,福井,一乗谷朝倉氏遺跡,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-09-21,福井,一乗谷朝倉氏遺跡 エリア,大本山永平寺,1
2024-09-21,福井,一乗谷朝倉氏遺跡 エリア,越前大野城,2
2024-09-21,福井,三国湊 エリア,氣比神宮,1
2024-09-21,福井,三国湊 エリア,福井県立恐竜博物館,1
2024-09-21,福井,丸岡城,金ヶ崎 エリア,1
2024-09-21,福井,北の庄城址・柴田公園,金ヶ崎 エリア,1
2024-09-21,福井,北陸新幹線 越前たけふ駅 エリア,道の駅「南えちぜん山海里」,1
2024-09-21,福井,名田庄 エリア,エルガイアおおい,1
2024-09-21,福井,大本山 永平寺 エリア,丸岡城,1
2024-09-21,福井,大本山 永平寺 エリア,東尋坊,1
2024-09-21,福井,大本山 永平寺 エリア,福井県立恐竜博物館,2
2024-09-21,福井,小浜市 阿納 エリア,御食国若狭おばま食文化館,1
2024-09-21,福井,岡太神社・大瀧神社,越前そばの里 エリア,1
2024-09-21,福井,岡太神社・大瀧神社,越前和紙の里 エリア,1
2024-09-21,福井,恐竜博物館,あわら湯のまち エリア,1
2024-09-21,福井,敦賀市立博物館 エリア,敦賀鉄道資料館（旧敦賀港駅舎 ）,1
2024-09-21,福井,敦賀赤レンガ倉庫,小浜市 阿納 エリア,1
2024-09-21,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,JR美浜駅 エリア,1
2024-09-21,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,福井駅前 エリア,1
2024-09-21,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,金ヶ崎 エリア,1
2024-09-21,福井,敦賀駅,JR美浜駅 エリア,1
2024-09-21,福井,東尋坊,あわら湯のまち エリア,2
2024-09-21,福井,東尋坊,三国湊 エリア,1
2024-09-21,福井,東尋坊,大本山 永平寺 エリア,1
2024-09-21,福井,東尋坊 エリア,あわら温泉街,1
2024-09-21,福井,氣比神宮,敦賀市立博物館 エリア,1
2024-09-21,福井,湖上館パムコ（水月湖）エリア,熊川宿,1
2024-09-21,福井,白山平泉寺歴史探遊館 まほろば,越前そばの里 エリア,1
2024-09-21,福井,福井県こども家族館,うみんぴあ大飯 エリア,1
2024-09-21,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2024-09-21,福井,福井県立恐竜博物館,かずら橋 エリア,1
2024-09-21,福井,福井県立恐竜博物館,スーベニアショップふらぷとる エリア,2
2024-09-21,福井,福井県立恐竜博物館,メガネストリート エリア,1
2024-09-21,福井,福井県立恐竜博物館,一乗谷朝倉氏遺跡 エリア,1
2024-09-21,福井,福井駅前 エリア,大本山永平寺,1
2024-09-21,福井,越前そばの里 エリア,氣比神宮,1
2024-09-21,福井,越前そばの里 エリア,道の駅「越前」,1
2024-09-21,福井,越前和紙の里,越前そばの里 エリア,1
2024-09-21,福井,越前大仏 エリア,福井県立恐竜博物館,1
2024-09-21,福井,越前松島水族館,大本山 永平寺 エリア,1
2024-09-21,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,花の駅 ゆりの里公園 エリア,1
2024-09-21,福井,道の駅「南えちぜん山海里」,道の駅「越前」 エリア,1
2024-09-21,福井,道の駅「名田庄」,名田庄 エリア,1
2024-09-21,福井,道の駅「若狭おばま」 エリア,日本海さかな街,1
2024-09-21,福井,道の駅「越前」,北陸新幹線 越前たけふ駅 エリア,1
2024-09-21,福井,道の駅「越前」 エリア,福井駅,1
2024-09-21,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,2
2024-09-21,福井,金沢駅周辺（石川県）,あわら湯のまち エリア,1
2024-09-22,石川,小松空港,帰宅,1
2024-09-22,石川,白山ホワイトロード,法師旅館,2
2024-09-22,石川,金沢中央観光案内所,金沢駅,1
2024-09-22,石川,金沢城,尾山神社,1
2024-09-22,石川,金沢城公園,金沢駅,1
2024-09-22,石川,金沢駅,金沢城公園,1
2024-09-22,福井,JR九頭竜湖駅 エリア,九頭竜湖,1
2024-09-22,福井,JR九頭竜湖駅 エリア,郡上八幡（岐阜県）,1
2024-09-22,福井,あわら温泉「芦湯」,あわら湯のまち エリア,1
2024-09-22,福井,あわら湯のまち エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,あわら湯のまち エリア,三国サンセットビーチ,1
2024-09-22,福井,あわら湯のまち エリア,大本山永平寺,1
2024-09-22,福井,あわら湯のまち エリア,東尋坊,1
2024-09-22,福井,あわら湯のまち エリア,越前和紙の里,1
2024-09-22,福井,あわら湯のまち エリア,越前松島水族館,1
2024-09-22,福井,うみんぴあ大飯 エリア,福井県こども家族館,1
2024-09-22,福井,かずら橋,かずら橋 エリア,1
2024-09-22,福井,かずら橋 エリア,ツリーピクニックアドベンチャーいけだ,1
2024-09-22,福井,かずら橋 エリア,丸岡城,2
2024-09-22,福井,かつやまディノパーク,道の駅「恐竜渓谷かつやま」 エリア,2
2024-09-22,福井,ふれあいパーク三里浜(道の駅「みくに」),丸岡城 エリア,2
2024-09-22,福井,ガラガラ山キャンプ場,越前海岸 北部 エリア,1
2024-09-22,福井,スーベニアショップふらぷとる エリア,道の駅「恐竜渓谷かつやま」,1
2024-09-22,福井,ファーマーズマーケットきららの丘,フルーツライン エリア,1
2024-09-22,福井,メガネストリート エリア,西山動物園,1
2024-09-22,福井,一乗谷朝倉氏遺跡,かずら橋 エリア,1
2024-09-22,福井,一乗谷朝倉氏遺跡,三国湊 エリア,2
2024-09-22,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-09-22,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,2
2024-09-22,福井,一乗谷朝倉氏遺跡,道の駅「禅の里」 エリア,1
2024-09-22,福井,一乗谷朝倉氏遺跡,道の駅「若狭おばま」 エリア,1
2024-09-22,福井,一乗谷朝倉氏遺跡,道の駅「越前おおの荒島の郷」 エリア,1
2024-09-22,福井,一乗谷朝倉氏遺跡 エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,三国湊 エリア,北の庄城址・柴田公園,1
2024-09-22,福井,三国湊 エリア,東尋坊,2
2024-09-22,福井,三国湊 エリア,氣比神宮,1
2024-09-22,福井,丸岡城,丸岡城 エリア,1
2024-09-22,福井,丸岡城,越前大野城・城下町 エリア,1
2024-09-22,福井,丸岡城,道の駅「三方五湖」  エリア,1
2024-09-22,福井,丸岡城 エリア,一筆啓上 日本一短い手紙の館,1
2024-09-22,福井,丸岡城 エリア,越前がにミュージアム,1
2024-09-22,福井,丸岡城 エリア,越前大野城,1
2024-09-22,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,大本山 永平寺 エリア,丸岡城,1
2024-09-22,福井,大本山 永平寺 エリア,敦賀赤レンガ倉庫,1
2024-09-22,福井,大本山 永平寺 エリア,東尋坊,1
2024-09-22,福井,大本山 永平寺 エリア,福井駅,2
2024-09-22,福井,大本山 永平寺 エリア,越前がにミュージアム,1
2024-09-22,福井,大本山永平寺,あわら湯のまち エリア,1
2024-09-22,福井,大本山永平寺,大本山 永平寺 エリア,4
2024-09-22,福井,大本山永平寺,東尋坊 エリア,3
2024-09-22,福井,大本山永平寺,福井駅前 エリア,1
2024-09-22,福井,大本山永平寺,越前松島水族館 エリア,1
2024-09-22,福井,大本山永平寺,道の駅「三方五湖」  エリア,1
2024-09-22,福井,大本山永平寺,道の駅「禅の里」 エリア,1
2024-09-22,福井,小浜市 阿納 エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
2024-09-22,福井,恐竜博物館,あわら湯のまち エリア,1
2024-09-22,福井,明通寺,明通寺 エリア,1
2024-09-22,福井,東尋坊,あわら湯のまち エリア,3
2024-09-22,福井,東尋坊,丸岡城 エリア,2
2024-09-22,福井,東尋坊,福井駅前 エリア（宿泊施設）,1
2024-09-22,福井,東尋坊,美浜町レイクセンター エリア,1
2024-09-22,福井,東尋坊,道の駅「南えちぜん山海里」 エリア,2
2024-09-22,福井,東尋坊,道の駅みくに ふれあいパーク三里浜 エリア,2
2024-09-22,福井,東尋坊 エリア,丸岡城,1
2024-09-22,福井,東尋坊 エリア,野外恐竜博物館,1
2024-09-22,福井,氣比神宮,JR美浜駅 エリア,1
2024-09-22,福井,氣比神宮,大本山 永平寺 エリア,1
2024-09-22,福井,熊川宿,小浜市 阿納 エリア,1
2024-09-22,福井,熊川宿,熊川宿 エリア,1
2024-09-22,福井,白山平泉寺歴史探遊館 まほろば,丸岡城 エリア,2
2024-09-22,福井,福井県こども家族館,道の駅「若狭おばま」 エリア,1
2024-09-22,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2024-09-22,福井,福井県立恐竜博物館,三国湊 エリア,1
2024-09-22,福井,福井県立恐竜博物館,大本山 永平寺 エリア,2
2024-09-22,福井,福井県立恐竜博物館,道の駅「禅の里」 エリア,1
2024-09-22,福井,福井駅,大本山 永平寺 エリア,2
2024-09-22,福井,福井駅前 エリア（宿泊施設）,福井県立恐竜博物館,1
2024-09-22,福井,箸のふるさと館WAKASA,小浜市 阿納 エリア,1
2024-09-22,福井,紫式部公園 エリア,道の駅「越前」,1
2024-09-22,福井,美浜町レイクセンター エリア,レインボーライン,1
2024-09-22,福井,美浜町レイクセンター エリア,三方五湖,1
2024-09-22,福井,美浜町レイクセンター エリア,若狭三方縄文博物館,1
2024-09-22,福井,越前がにミュージアム,大本山 永平寺 エリア,1
2024-09-22,福井,越前がにミュージアム,紫式部公園 エリア,1
2024-09-22,福井,越前がにミュージアム,道の駅「越前」 エリア,2
2024-09-22,福井,越前そばの里 エリア,越前大仏,1
2024-09-22,福井,越前和紙の里,タケフナイフビレッジ エリア,1
2024-09-22,福井,越前大仏,あわら湯のまち エリア,1
2024-09-22,福井,越前大仏,越前大仏 エリア,1
2024-09-22,福井,越前大仏 エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,越前大野城,JR九頭竜湖駅 エリア,3
2024-09-22,福井,越前大野城,かずら橋 エリア,1
2024-09-22,福井,越前大野城,越前そばの里 エリア,1
2024-09-22,福井,越前大野城・城下町 エリア,九頭竜湖,2
2024-09-22,福井,越前大野城・城下町 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2024-09-22,福井,越前松島水族館,一乗谷朝倉氏遺跡 エリア,1
2024-09-22,福井,越前松島水族館,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-09-22,福井,越前松島水族館 エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,越前海岸,道の駅「西山公園」 エリア,1
2024-09-22,福井,道の駅,かずら橋 エリア,1
2024-09-22,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,一乗谷朝倉氏遺跡 エリア,1
2024-09-22,福井,道の駅「三方五湖」,美浜町レイクセンター エリア,1
2024-09-22,福井,道の駅「三方五湖」  エリア,敦賀赤レンガ倉庫,1
2024-09-22,福井,道の駅「三方五湖」  エリア,氣比神宮,1
2024-09-22,福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「恐竜渓谷かつやま」 エリア,1
2024-09-22,福井,道の駅「恐竜渓谷かつやま」 エリア,平泉寺白山神社,1
2024-09-22,福井,道の駅「河野」,JR美浜駅 エリア,1
2024-09-22,福井,道の駅「禅の里」 エリア,東尋坊,2
2024-09-22,福井,道の駅「禅の里」 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2024-09-22,福井,道の駅「西山公園」 エリア,めがねミュージアム,1
2024-09-22,福井,道の駅「西山公園」 エリア,西山動物園,1
2024-09-22,福井,道の駅「越前」 エリア,北前船主の館 右近家,1
2024-09-22,福井,道の駅「越前おおの荒島の郷」,JR九頭竜湖駅 エリア,1
2024-09-22,福井,道の駅みくに ふれあいパーク三里浜 エリア,一乗谷朝倉氏遺跡,1
2024-09-22,福井,道の駅みくに ふれあいパーク三里浜 エリア,丸岡城,1
2024-09-22,福井,道の駅みくに ふれあいパーク三里浜 エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2024-09-22,福井,野外恐竜博物館,三国湊 エリア,1
2024-09-22,福井,養浩館庭園,大本山 永平寺 エリア,1
2024-09-23,石川,金沢中央観光案内所,金沢城公園,1
2024-09-23,石川,金沢城,石川県立歴史博物館,1
2024-09-23,石川,金澤神社,石川県立歴史博物館,1
2024-09-23,福井,JR九頭竜湖駅 エリア,道の駅「越前おおの荒島の郷」,1
2024-09-23,福井,JR美浜駅 エリア,ホテルうみんぴあ,1
2024-09-23,福井,「ちひろの生まれた家」記念館,越前そばの里 エリア,1
2024-09-23,福井,あわら湯のまち エリア,丸岡城,1
2024-09-23,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2024-09-23,福井,えちぜん鉄道 松岡駅 エリア,一乗谷朝倉氏遺跡,1
2024-09-23,福井,かつやまディノパーク,道の駅「南えちぜん山海里」 エリア,2
2024-09-23,福井,はたや記念館 ゆめおーれ勝山,道の駅「恐竜渓谷かつやま」 エリア,1
2024-09-23,福井,はたや記念館 ゆめおーれ勝山 エリア,道の駅「越前おおの荒島の郷」,1
2024-09-23,福井,びわ湖（滋賀県）,熊川宿 エリア,1
2024-09-23,福井,スキージャム勝山 エリア,福井県立恐竜博物館,1
2024-09-23,福井,レインボーライン エリア,氣比神宮,1
2024-09-23,福井,レインボーライン エリア,若狭瓜割名水公園 瓜割の滝,1
2024-09-23,福井,レインボーライン エリア,道の駅「三方五湖」,1
2024-09-23,福井,一乗谷朝倉氏遺跡,まちの市場 こってコテいけだ エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,三国湊 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,越前陶芸村 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡,道の駅「越前」 エリア,1
2024-09-23,福井,一乗谷朝倉氏遺跡 エリア,敦賀赤レンガ倉庫,1
2024-09-23,福井,三国湊 エリア,一乗谷朝倉氏遺跡,1
2024-09-23,福井,三国湊 エリア,丸岡城,1
2024-09-23,福井,三国湊 エリア,東尋坊,2
2024-09-23,福井,三方五湖,レインボーライン エリア,1
2024-09-23,福井,三方五湖,金ヶ崎 エリア,1
2024-09-23,福井,丸岡城,レインボーライン エリア,1
2024-09-23,福井,丸岡城,丸岡城 エリア,1
2024-09-23,福井,丸岡城 エリア,福井県立恐竜博物館,1
2024-09-23,福井,六呂師高原 エリア,北の庄城址・柴田公園,1
2024-09-23,福井,劔神社 エリア,道の駅「パークイン丹生ヶ丘」,1
2024-09-23,福井,北潟湖 エリア,福井県立恐竜博物館,1
2024-09-23,福井,北陸新幹線 越前たけふ駅 エリア,大本山永平寺,1
2024-09-23,福井,吉崎御坊跡,あわら湯のまち エリア,1
2024-09-23,福井,大本山 永平寺 エリア,東尋坊,1
2024-09-23,福井,大本山 永平寺 エリア,道の駅「恐竜渓谷かつやま」,1
2024-09-23,福井,大本山永平寺,大本山 永平寺 エリア,2
2024-09-23,福井,大本山永平寺,福井駅前 エリア,1
2024-09-23,福井,大本山永平寺,道の駅「南えちぜん山海里」 エリア,1
2024-09-23,福井,日本海さかな街,北前船主の館 右近家 エリア,1
2024-09-23,福井,日本海さかな街,金ヶ崎 エリア,1
2024-09-23,福井,東尋坊,北潟湖 エリア,1
2024-09-23,福井,東尋坊,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-09-23,福井,氣比神宮,水晶浜 エリア,1
2024-09-23,福井,氣比神宮,神楽通り エリア,1
2024-09-23,福井,氣比神宮,美浜町レイクセンター エリア,2
2024-09-23,福井,水晶浜海水浴場,美浜町レイクセンター エリア,1
2024-09-23,福井,熊川宿 エリア,道の駅「三方五湖」,1
2024-09-23,福井,神楽通り エリア,氣比神宮,1
2024-09-23,福井,福井県年縞博物館,美浜町レイクセンター エリア,1
2024-09-23,福井,福井県立恐竜博物館,はたや記念館 ゆめおーれ勝山 エリア,1
2024-09-23,福井,福井県立恐竜博物館,三国湊 エリア,1
2024-09-23,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2024-09-23,福井,福井県立恐竜博物館,水晶浜 エリア,1
2024-09-23,福井,福井県立恐竜博物館,福井駅前 エリア（宿泊施設）,1
2024-09-23,福井,福井県立恐竜博物館,道の駅「南えちぜん山海里」 エリア,2
2024-09-23,福井,福井駅前 エリア,大本山永平寺,1
2024-09-23,福井,福井駅前 エリア（宿泊施設）,福井駅,1
2024-09-23,福井,美浜町レイクセンター エリア,レインボーライン,1
2024-09-23,福井,若狭三方縄文博物館,道の駅「若狭おばま」 エリア,1
2024-09-23,福井,若狭町観光船レイククルーズ,レインボーライン エリア,1
2024-09-23,福井,越前がにミュージアム,劔神社 エリア,1
2024-09-23,福井,越前そばの里 エリア,一乗谷朝倉氏遺跡,1
2024-09-23,福井,越前そばの里 エリア,越前大野城,1
2024-09-23,福井,越前大仏,越前大野城・城下町 エリア,1
2024-09-23,福井,越前大野城,あわら湯のまち エリア,1
2024-09-23,福井,越前大野城,一乗谷朝倉氏遺跡 エリア,1
2024-09-23,福井,越前大野城,六呂師高原 エリア,1
2024-09-23,福井,越前大野城,越前大野城・城下町 エリア,1
2024-09-23,福井,越前大野城,道の駅「越前おおの荒島の郷」 エリア,1
2024-09-23,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2024-09-23,福井,越前大野城・城下町 エリア,敦賀赤レンガ倉庫,1
2024-09-23,福井,越前大野城・城下町 エリア,敦賀駅,1
2024-09-23,福井,越前陶芸村,劔神社 エリア,1
2024-09-23,福井,道の駅「三方五湖」,レインボーライン エリア,1
2024-09-23,福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「越前おおの荒島の郷」 エリア,1
2024-09-23,福井,道の駅「恐竜渓谷かつやま」,あわら湯のまち エリア,1
2024-09-23,福井,道の駅「越前」 エリア,越前がにミュージアム,1
2024-09-23,福井,道の駅「越前おおの荒島の郷」,越前大野城・城下町 エリア,1
2024-09-23,福井,道の駅「越前おおの荒島の郷」 エリア,越前大野城,2
2024-09-23,福井,金ヶ崎 エリア,敦賀駅,1
2024-09-23,福井,養浩館庭園,一乗谷朝倉氏遺跡 エリア,1
2024-09-24,石川,石川県立歴史博物館,金沢城,1
2024-09-24,福井,JR美浜駅 エリア,エルガイアおおい,1
2024-09-24,福井,JR芦原温泉駅 エリア,一乗谷朝倉氏遺跡,1
2024-09-24,福井,あわら温泉街,タケフナイフビレッジ エリア,1
2024-09-24,福井,あわら湯のまち エリア,東尋坊,1
2024-09-24,福井,あわら湯のまち エリア,越前松島水族館,1
2024-09-24,福井,はたや記念館 ゆめおーれ勝山 エリア,勝山城博物館,1
2024-09-24,福井,ふくい鮮いちば エリア,敦賀赤レンガ倉庫,1
2024-09-24,福井,レインボーライン,JR美浜駅 エリア,1
2024-09-24,福井,レインボーライン,美浜町レイクセンター エリア,1
2024-09-24,福井,一乗谷朝倉氏遺跡,JR芦原温泉駅 エリア,1
2024-09-24,福井,一乗谷朝倉氏遺跡,ふくい鮮いちば エリア,1
2024-09-24,福井,一乗谷朝倉氏遺跡,フルーツライン エリア,1
2024-09-24,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-09-24,福井,三方五湖,美浜町レイクセンター エリア,1
2024-09-24,福井,丸岡城,フルーツライン エリア,1
2024-09-24,福井,丸岡城,北潟湖 エリア,2
2024-09-24,福井,丸岡城,美浜町レイクセンター エリア,1
2024-09-24,福井,丸岡城,金ヶ崎 エリア,1
2024-09-24,福井,北潟湖 エリア,一乗谷朝倉氏遺跡,2
2024-09-24,福井,北陸新幹線 越前たけふ駅 エリア,岡太神社・大瀧神社,1
2024-09-24,福井,大本山 永平寺 エリア,東尋坊,1
2024-09-24,福井,大本山 永平寺 エリア,氣比神宮,1
2024-09-24,福井,大本山永平寺,えちぜん鉄道 永平寺口駅 エリア,1
2024-09-24,福井,岡太神社・大瀧神社,福井駅前 エリア,1
2024-09-24,福井,御食国若狭おばま食文化館,御食国若狭おばま食文化館 エリア,1
2024-09-24,福井,御食国若狭おばま食文化館 エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
