日付,TIF,移動元,移動先,回答数
2023-10-19,福井,丸岡城,ふくい鮮いちば エリア,1
2023-10-19,福井,丸岡城,スーベニアショップ ラプトル エリア,1
2023-10-19,福井,丸岡城,北潟湖 エリア,1
2023-10-19,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2023-10-19,福井,北潟湖 エリア,一乗谷朝倉氏遺跡,1
2023-10-19,福井,吉崎御坊跡,JR芦原温泉駅 エリア,1
2023-10-19,福井,妙楽寺,明通寺 エリア,1
2023-10-19,福井,明通寺 エリア,多田寺,1
2023-10-19,福井,東尋坊,一乗谷朝倉氏遺跡 エリア,1
2023-10-19,福井,東尋坊,越前松島水族館 エリア,1
2023-10-19,福井,熊川宿,熊川宿 エリア,1
2023-10-19,福井,熊川宿 エリア,メタセコイア並木（滋賀県）,1
2023-10-19,福井,福井県立恐竜博物館,スーベニアショップ ラプトル エリア,2
2023-10-19,福井,福井県立恐竜博物館,福井駅前 エリア,2
2023-10-19,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2023-10-19,福井,福井駅前 エリア,今庄宿,1
2023-10-19,福井,羽賀寺,明通寺 エリア,1
2023-10-19,福井,越前大野城,越前大野城・城下町 エリア,1
2023-10-19,福井,越前大野城,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-19,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2023-10-19,福井,道の駅「若狭おばま」,熊川宿 エリア,1
2023-10-19,福井,道の駅「越前おおの荒島の郷」 エリア,越前大野城,1
2023-10-20,福井,一乗谷朝倉氏遺跡,明通寺 エリア,1
2023-10-20,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2023-10-20,福井,一乗谷朝倉氏遺跡 エリア,一乗谷朝倉氏遺跡,1
2023-10-20,福井,丸岡城,明通寺 エリア,1
2023-10-20,福井,丸岡城 エリア,東尋坊,1
2023-10-20,福井,大本山永平寺,大本山 永平寺 エリア,1
2023-10-20,福井,大本山永平寺,福井駅前 エリア,1
2023-10-20,福井,小浜市 阿納 エリア,若狭フィッシャーマンズワーフ,1
2023-10-20,福井,日本海さかな街,水晶浜 エリア,1
2023-10-20,福井,明通寺 エリア,敦賀赤レンガ倉庫,1
2023-10-20,福井,水晶浜 エリア,敦賀赤レンガ倉庫,1
2023-10-20,福井,福井駅前 エリア,福井県立恐竜博物館,1
2023-10-20,福井,福井駅前 エリア,野外恐竜博物館,1
2023-10-20,福井,越前大仏,一乗谷朝倉氏遺跡 エリア,1
2023-10-20,福井,越前大野城,丸岡城 エリア,1
2023-10-20,福井,道の駅「一乗谷あさくら水の駅」,一乗谷朝倉氏遺跡 エリア,1
2023-10-21,石川,小松空港,兼六園,1
2023-10-21,石川,小松空港,金沢城,1
2023-10-21,石川,金沢駅,小松空港,1
2023-10-21,福井,JR九頭竜湖駅 エリア,道の駅「九頭竜・和泉ふれあい会館」,1
2023-10-21,福井,ふくい鮮いちば,福井駅前 エリア,1
2023-10-21,福井,レインボーライン,レインボーライン エリア,1
2023-10-21,福井,レインボーライン,日本海さかな街 エリア,1
2023-10-21,福井,レインボーライン エリア,日本海さかな街,1
2023-10-21,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,1
2023-10-21,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2023-10-21,福井,丸岡城,大本山 永平寺 エリア,1
2023-10-21,福井,丸岡城,越前大野城・城下町 エリア,1
2023-10-21,福井,丸岡城 エリア,一乗谷朝倉氏遺跡,1
2023-10-21,福井,九頭竜スキー場,JR九頭竜湖駅 エリア,1
2023-10-21,福井,人道の港 敦賀ムゼウム,金ヶ崎 エリア,1
2023-10-21,福井,劔神社,越前そばの里 エリア,1
2023-10-21,福井,北の庄城址・柴田公園,北ノ庄 エリア,1
2023-10-21,福井,北の庄城址・柴田公園,名勝 養浩館庭園 エリア,1
2023-10-21,福井,名勝 養浩館庭園 エリア,福井県立恐竜博物館,1
2023-10-21,福井,大本山 永平寺 エリア,東尋坊,1
2023-10-21,福井,大本山永平寺,はたや記念館 ゆめおーれ勝山 エリア,1
2023-10-21,福井,大本山永平寺,東尋坊 エリア,1
2023-10-21,福井,日本海さかな街 エリア,びわ湖（滋賀県）,1
2023-10-21,福井,東尋坊 エリア,越前松島水族館,1
2023-10-21,福井,熊川宿,レインボーライン エリア,1
2023-10-21,福井,熊川宿,金ヶ崎 エリア,1
2023-10-21,福井,福井県立恐竜博物館,丸岡城 エリア,1
2023-10-21,福井,福井駅,福井駅前 エリア,1
2023-10-21,福井,福井駅,福井駅前 エリア（宿泊施設）,2
2023-10-21,福井,福井駅前 エリア,一乗谷朝倉氏遺跡,1
2023-10-21,福井,福井駅前 エリア,北の庄城址・柴田公園,1
2023-10-21,福井,福井駅前 エリア,越前大仏,1
2023-10-21,福井,福井駅前 エリア（宿泊施設）,一乗谷朝倉氏遺跡,1
2023-10-21,福井,福井駅前 エリア（宿泊施設）,福井県立恐竜博物館,1
2023-10-21,福井,箸のふるさと館WAKASA エリア,御食国若狭おばま食文化館,1
2023-10-21,福井,西山動物園,道の駅「西山公園」 エリア,1
2023-10-21,福井,越前そばの里 エリア,越前がにミュージアム,1
2023-10-21,福井,越前大野城,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-21,福井,越前大野城・城下町 エリア,越前大野城,1
2023-10-21,福井,越前海岸,福井駅前 エリア,1
2023-10-21,福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-21,福井,道の駅「恐竜渓谷かつやま」,道の駅「禅の里」 エリア,1
2023-10-21,福井,道の駅「禅の里」,一乗谷朝倉氏遺跡 エリア,1
2023-10-21,福井,道の駅「西山公園」 エリア,大本山永平寺,1
2023-10-21,福井,道の駅「越前おおの荒島の郷」 エリア,九頭竜スキー場,1
2023-10-21,福井,金ヶ崎 エリア,丸岡城,1
2023-10-21,福井,養浩館庭園,福井駅前 エリア,1
2023-10-21,福井,養浩館庭園,福井駅前 エリア（宿泊施設）,1
2023-10-22,石川,小松空港,帰宅,1
2023-10-22,福井,あわら温泉屋台村「湯けむり横丁」,あわら湯のまち エリア,1
2023-10-22,福井,あわら湯のまち エリア,東尋坊,1
2023-10-22,福井,えちぜん鉄道 永平寺口駅 エリア,福井県立恐竜博物館,1
2023-10-22,福井,はたや記念館 ゆめおーれ勝山 エリア,福井県立恐竜博物館,1
2023-10-22,福井,スーベニアショップ ラプトル エリア,一乗谷朝倉氏遺跡,1
2023-10-22,福井,スーベニアショップ ラプトル エリア,平泉寺白山神社,1
2023-10-22,福井,レインボーライン,レインボーライン エリア,1
2023-10-22,福井,レインボーライン エリア,三方五湖,1
2023-10-22,福井,レインボーライン エリア,道の駅「三方五湖」,1
2023-10-22,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,3
2023-10-22,福井,一乗谷朝倉氏遺跡 エリア,丸岡城,1
2023-10-22,福井,一乗谷朝倉氏遺跡 エリア,福井県立恐竜博物館,1
2023-10-22,福井,一乗谷朝倉氏遺跡 エリア,越前大野城,3
2023-10-22,福井,三丁町,明通寺 エリア,1
2023-10-22,福井,丸岡城,丸岡城 エリア,1
2023-10-22,福井,丸岡城 エリア,大本山永平寺,1
2023-10-22,福井,丸岡城 エリア,東尋坊,1
2023-10-22,福井,北の庄城址・柴田公園,道の駅「南えちぜん山海里」 エリア,1
2023-10-22,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2023-10-22,福井,大本山 永平寺 エリア,大本山永平寺,1
2023-10-22,福井,大本山永平寺,丸岡城 エリア,1
2023-10-22,福井,大本山永平寺,大本山 永平寺 エリア,1
2023-10-22,福井,大本山永平寺,福井駅前 エリア（宿泊施設）,1
2023-10-22,福井,小浜市 阿納 エリア,氣比神宮,1
2023-10-22,福井,平泉寺白山神社 エリア,越前大野城,1
2023-10-22,福井,日本海さかな街,JR敦賀駅前 エリア,1
2023-10-22,福井,日本海さかな街,道の駅「西山公園」 エリア,1
2023-10-22,福井,日本海さかな街 エリア,若狭海遊バザール千鳥苑 若狭美浜 海の駅,2
2023-10-22,福井,明通寺,明通寺 エリア,1
2023-10-22,福井,東尋坊,一乗谷朝倉氏遺跡 エリア,1
2023-10-22,福井,東尋坊,平泉寺白山神社 エリア,1
2023-10-22,福井,東尋坊,越前大野城・城下町 エリア,1
2023-10-22,福井,毛谷黒龍神社,福井駅前 エリア（宿泊施設）,1
2023-10-22,福井,氣比神宮,日本海さかな街 エリア,2
2023-10-22,福井,熊川宿,湖上館パムコ（水月湖）エリア,1
2023-10-22,福井,神宮寺,明通寺 エリア,1
2023-10-22,福井,福井県こども家族館,若狭高浜 エリア,1
2023-10-22,福井,福井県年縞博物館,小浜市 阿納 エリア,1
2023-10-22,福井,福井県立恐竜博物館,福井駅前 エリア,1
2023-10-22,福井,福井県立恐竜博物館,福井駅前 エリア（宿泊施設）,1
2023-10-22,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2023-10-22,福井,福井駅,スーベニアショップ ラプトル エリア,1
2023-10-22,福井,福井駅前 エリア,かつやまディノパーク,1
2023-10-22,福井,福井駅前 エリア,一乗谷朝倉氏遺跡,1
2023-10-22,福井,福井駅前 エリア（宿泊施設）,福井県立恐竜博物館,1
2023-10-22,福井,福井駅前 エリア（宿泊施設）,越前がにミュージアム,1
2023-10-22,福井,若狭たかはま エルどらんど,若狭和田 エリア,1
2023-10-22,福井,若狭フィッシャーマンズワーフ,若狭フィッシャーマンズワーフ エリア,1
2023-10-22,福井,越前そばの里,越前そばの里 エリア,1
2023-10-22,福井,越前大仏,一乗谷朝倉氏遺跡 エリア,1
2023-10-22,福井,越前大野城,スーベニアショップ ラプトル エリア,1
2023-10-22,福井,越前大野城,一乗谷朝倉氏遺跡 エリア,1
2023-10-22,福井,越前大野城,越前大野城・城下町 エリア,1
2023-10-22,福井,越前大野城・城下町 エリア,福井県立恐竜博物館,1
2023-10-22,福井,道の駅「シーサイド高浜」,レインボーライン エリア,1
2023-10-22,福井,道の駅「シーサイド高浜」,道の駅「シーサイド高浜」 エリア,1
2023-10-22,福井,道の駅「三方五湖」  エリア,道の駅「若狭おばま」,1
2023-10-22,福井,道の駅「南えちぜん山海里」 エリア,一乗谷朝倉氏遺跡,1
2023-10-22,福井,道の駅「若狭おばま」,明通寺 エリア,1
2023-10-22,福井,養浩館庭園,一乗谷朝倉氏遺跡 エリア,1
2023-10-23,石川,小松空港,自宅,1
2023-10-23,石川,永平寺,小松空港,1
2023-10-23,福井,JR美浜駅 エリア,レインボーライン,1
2023-10-23,福井,JR美浜駅 エリア,三方五湖,1
2023-10-23,福井,一乗谷朝倉氏遺跡,スーベニアショップ ラプトル エリア,1
2023-10-23,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,2
2023-10-23,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2023-10-23,福井,一乗谷朝倉氏遺跡,道の駅「越前」 エリア,1
2023-10-23,福井,一乗谷朝倉氏遺跡 エリア,福井県立恐竜博物館,1
2023-10-23,福井,丸岡城,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-10-23,福井,劔神社 エリア,氣比神宮,1
2023-10-23,福井,北の庄城址・柴田公園,JR美浜駅 エリア,1
2023-10-23,福井,北の庄城址・柴田公園,福井駅前 エリア,1
2023-10-23,福井,北ノ庄 エリア,福井駅,1
2023-10-23,福井,大本山 永平寺 エリア,福井駅,1
2023-10-23,福井,小浜市 阿納 エリア,熊川宿,1
2023-10-23,福井,敦賀駅,JR敦賀駅前 エリア,1
2023-10-23,福井,東尋坊,道の駅「越前」 エリア,1
2023-10-23,福井,東尋坊,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-10-23,福井,氣比神宮,北ノ庄 エリア,1
2023-10-23,福井,熊川宿,明通寺 エリア,1
2023-10-23,福井,福井県立恐竜博物館,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-23,福井,福井駅,北ノ庄 エリア,1
2023-10-23,福井,福井駅前 エリア,平泉寺白山神社,1
2023-10-23,福井,福井駅前 エリア,氣比神宮,1
2023-10-23,福井,羽賀寺,うみんぴあ大飯 エリア,1
2023-10-23,福井,若狭フィッシャーマンズワーフ,JR美浜駅 エリア,2
2023-10-23,福井,若狭三方縄文博物館,小浜市 阿納 エリア,1
2023-10-23,福井,若狭歴史博物館,明通寺 エリア,1
2023-10-23,福井,若狭瓜割名水公園 瓜割の滝,熊川宿 エリア,1
2023-10-23,福井,越前大仏,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-10-23,福井,越前大野城・城下町 エリア,丸岡城,1
2023-10-23,福井,道の駅「九頭竜・和泉ふれあい会館」,越前大野城・城下町 エリア,1
2023-10-23,福井,道の駅「若狭おばま」,JR美浜駅 エリア,1
2023-10-23,福井,道の駅「越前」 エリア,福井県立恐竜博物館,1
2023-10-23,福井,道の駅みくに ふれあいパーク三里浜 エリア,丸岡城,1
2023-10-23,福井,道の駅みくに ふれあいパーク三里浜 エリア,氣比神宮,1
2023-10-24,石川,小松空港,羽田空港,2
2023-10-24,石川,近江市場,小松空港,1
2023-10-24,福井,えちぜん鉄道 松岡駅 エリア,丸岡城,1
2023-10-24,福井,スーベニアショップ ラプトル エリア,あわら温泉街,1
2023-10-24,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2023-10-24,福井,丸岡城,あわら湯のまち エリア,1
2023-10-24,福井,丸岡城,福井駅前 エリア（宿泊施設）,1
2023-10-24,福井,北陸新幹線 越前たけふ駅 エリア,東尋坊,1
2023-10-24,福井,名勝 養浩館庭園 エリア,一乗谷朝倉氏遺跡,1
2023-10-24,福井,大本山永平寺,北ノ庄 エリア,1
2023-10-24,福井,大本山永平寺,名勝 養浩館庭園 エリア,1
2023-10-24,福井,日本海さかな街 エリア,東尋坊,1
2023-10-24,福井,明通寺 エリア,神宮寺,1
2023-10-24,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-10-24,福井,氣比神宮,北陸新幹線 越前たけふ駅 エリア,1
2023-10-24,福井,湖上館パムコ（水月湖）エリア,三方五湖,1
2023-10-24,福井,湖上館パムコ（水月湖）エリア,五湖の駅,1
2023-10-24,福井,熊川宿,湖上館パムコ（水月湖）エリア,1
2023-10-24,福井,福井県立恐竜博物館,スーベニアショップ ラプトル エリア,2
2023-10-24,福井,紫式部公園 エリア,越前打刃物会館,1
2023-10-24,福井,越前大野城,日本海さかな街 エリア,1
2023-10-24,福井,越前大野城・城下町 エリア,あわら温泉街,1
2023-10-24,福井,道の駅「三方五湖」,レインボーライン エリア,1
2023-10-24,福井,道の駅「三方五湖」,湖上館パムコ（水月湖）エリア,1
2023-10-24,福井,道の駅「三方五湖」  エリア,道の駅「若狭おばま」,1
2023-10-25,福井,JR敦賀駅前 エリア,彦根城（滋賀県）,1
2023-10-25,福井,JR敦賀駅前 エリア,福井県年縞博物館,1
2023-10-25,福井,あわら温泉街,越前松島水族館 エリア,1
2023-10-25,福井,スキージャム勝山 エリア,越前大仏,1
2023-10-25,福井,一乗谷朝倉氏遺跡,丸岡城 エリア,1
2023-10-25,福井,一乗谷朝倉氏遺跡,明通寺 エリア,1
2023-10-25,福井,丸岡城,道の駅「南えちぜん山海里」 エリア,1
2023-10-25,福井,丸岡城 エリア,大本山永平寺,2
2023-10-25,福井,北の庄城址・柴田公園,北ノ庄 エリア,1
2023-10-25,福井,明通寺 エリア,道の駅「うみんぴあ大飯」,1
2023-10-25,福井,東尋坊,丸岡城 エリア,2
2023-10-25,福井,熊川宿 エリア,びわ湖（滋賀県）,1
2023-10-25,福井,道の駅「恐竜渓谷かつやま」 エリア,白山平泉寺歴史探遊館 まほろば,1
2023-10-25,福井,道の駅「若狭熊川宿」,熊川宿 エリア,1
2023-10-25,福井,金津創作の森,フルーツライン エリア,1
2023-10-26,福井,JR敦賀駅前 エリア,一乗谷朝倉氏遺跡,1
2023-10-26,福井,「ちひろの生まれた家」記念館,武生駅 エリア,1
2023-10-26,福井,だるまちゃん広場 エリア,西山動物園,1
2023-10-26,福井,めがねミュージアム,越前和紙の里 エリア,1
2023-10-26,福井,一乗谷朝倉氏遺跡 エリア,東尋坊,1
2023-10-26,福井,九頭竜湖,越前大野城・城下町 エリア,1
2023-10-26,福井,小浜市水産食品センター（若狭小浜お魚センター）,道の駅「三方五湖」  エリア,1
2023-10-26,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,JR敦賀駅前 エリア,1
2023-10-26,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-10-26,福井,若狭フィッシャーマンズワーフ エリア,道の駅「シーサイド高浜」,1
2023-10-26,福井,若狭和田ビーチ,道の駅「シーサイド高浜」 エリア,1
2023-10-26,福井,越前大野城,一乗谷朝倉氏遺跡 エリア,1
2023-10-26,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2023-10-26,福井,越前大野城・城下町 エリア,平泉寺白山神社,1
2023-10-26,福井,越前打刃物会館,だるまちゃん広場 エリア,1
2023-10-26,福井,越前松島水族館,東尋坊 エリア,1
2023-10-26,福井,道の駅「三方五湖」  エリア,道の駅「うみんぴあ大飯」,1
2023-10-26,福井,雄島,東尋坊 エリア,1
2023-10-26,福井,青葉山ハーバルビレッジ,若狭高浜 エリア,1
2023-10-27,石川,21世紀美術館,小松空港,1
2023-10-27,石川,兼六園,小松空港,1
2023-10-27,石川,輪島,小松空港,1
2023-10-27,福井,JR敦賀駅前 エリア,人道の港 敦賀ムゼウム,1
2023-10-27,福井,JR芦原温泉駅 エリア,あわら温泉街,1
2023-10-27,福井,あわら湯のまち エリア,大本山永平寺,1
2023-10-27,福井,メガネストリート エリア,大本山永平寺,1
2023-10-27,福井,一乗谷朝倉氏遺跡,明通寺 エリア,1
2023-10-27,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2023-10-27,福井,一乗谷朝倉氏遺跡 エリア,越前松島水族館,1
2023-10-27,福井,万葉の里 味真野苑（ミズバショウ・フジ・スイレン・ハギ）,タケフナイフビレッジ エリア,1
2023-10-27,福井,三国湊 エリア,東尋坊,1
2023-10-27,福井,三國湊レトロ,三国湊 エリア,1
2023-10-27,福井,丸岡城 エリア,大本山永平寺,1
2023-10-27,福井,人道の港 敦賀ムゼウム,金ヶ崎 エリア,1
2023-10-27,福井,明通寺 エリア,氣比神宮,1
2023-10-27,福井,東尋坊,あわら湯のまち エリア,1
2023-10-27,福井,東尋坊,メガネストリート エリア,1
2023-10-27,福井,東尋坊,丸岡城 エリア,1
2023-10-27,福井,氣比神宮,道の駅「三方五湖」  エリア,1
2023-10-27,福井,福井県立恐竜博物館,一乗谷朝倉氏遺跡 エリア,1
2023-10-27,福井,福井駅前 エリア,東尋坊,1
2023-10-27,福井,花はす公園,越前そばの里 エリア,1
2023-10-27,福井,若狭フィッシャーマンズワーフ,小浜 エリア（宿泊施設）,1
2023-10-27,福井,越前そばの里,紫式部公園 エリア,1
2023-10-27,福井,越前そばの里 エリア,西山動物園,1
2023-10-27,福井,越前海岸,道の駅「越前」 エリア,1
2023-10-27,福井,越前海岸 高佐米ノ旅館街 エリア,越前がにミュージアム,1
2023-10-27,福井,道の駅「シーサイド高浜」,名田庄 エリア,1
2023-10-27,福井,道の駅「パークイン丹生ヶ丘」,道の駅「南えちぜん山海里」 エリア,1
2023-10-27,福井,道の駅「三方五湖」  エリア,熊川宿,1
2023-10-27,福井,道の駅「越前」 エリア,東尋坊,1
2023-10-28,石川,和倉温泉,のとじま水族館,1
2023-10-28,福井,JR敦賀駅前 エリア,丸岡城,1
2023-10-28,福井,あわら温泉「芦湯」,フルーツライン エリア,1
2023-10-28,福井,あわら温泉「芦湯」,丸岡城 エリア,1
2023-10-28,福井,あわら温泉「芦湯」,北潟湖 エリア,1
2023-10-28,福井,あわら湯のまち エリア,三國湊レトロ,1
2023-10-28,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2023-10-28,福井,えちぜん鉄道 永平寺口駅 エリア,福井県立恐竜博物館,1
2023-10-28,福井,ファーマーズマーケットきららの丘,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-10-28,福井,フルーツライン エリア,丸岡城,1
2023-10-28,福井,三国湊 エリア,越前大野城,1
2023-10-28,福井,三國湊レトロ,三国湊 エリア,1
2023-10-28,福井,丸岡城,丸岡城 エリア,1
2023-10-28,福井,丸岡城,越前そばの里 エリア,1
2023-10-28,福井,丸岡城 エリア,丸岡城,1
2023-10-28,福井,丸岡城 エリア,越前大仏,1
2023-10-28,福井,丸岡城 エリア,越前松島水族館,1
2023-10-28,福井,劔神社,丸岡城 エリア,1
2023-10-28,福井,北潟湖 エリア,一乗谷朝倉氏遺跡,1
2023-10-28,福井,大本山永平寺,あわら湯のまち エリア,1
2023-10-28,福井,大本山永平寺,越前大野城・城下町 エリア,1
2023-10-28,福井,小浜市 阿納 エリア,三方五湖,1
2023-10-28,福井,小浜市 阿納 エリア,道の駅「若狭おばま」,1
2023-10-28,福井,小浜市水産食品センター（若狭小浜お魚センター）,若狭フィッシャーマンズワーフ エリア,1
2023-10-28,福井,敦賀赤レンガ倉庫,JR九頭竜湖駅 エリア,1
2023-10-28,福井,敦賀赤レンガ倉庫,劔神社 エリア,1
2023-10-28,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-10-28,福井,氣比神宮,小浜市 阿納 エリア,1
2023-10-28,福井,福井県立恐竜博物館,あわら湯のまち エリア,2
2023-10-28,福井,福井県立恐竜博物館,スーベニアショップ ラプトル エリア,1
2023-10-28,福井,若狭フィッシャーマンズワーフ,明通寺 エリア,1
2023-10-28,福井,若狭フィッシャーマンズワーフ エリア,敦賀赤レンガ倉庫,1
2023-10-28,福井,越前大仏,レインボーライン エリア,1
2023-10-28,福井,越前大野城,道の駅「禅の里」 エリア,1
2023-10-28,福井,越前大野城・城下町 エリア,越前大野城,1
2023-10-28,福井,道の駅「シーサイド高浜」,若州一滴文庫 エリア,1
2023-10-28,福井,道の駅「三方五湖」  エリア,敦賀赤レンガ倉庫,1
2023-10-28,福井,道の駅「名田庄」,名田庄 エリア,1
2023-10-28,福井,道の駅「若狭おばま」,明通寺 エリア,1
2023-10-29,石川,兼六園,ふれあい昆虫館,1
2023-10-29,石川,金沢中央観光案内所,ホテルに戻る,1
2023-10-29,福井,JR九頭竜湖駅 エリア,九頭竜湖,1
2023-10-29,福井,JR美浜駅 エリア,一乗谷朝倉氏遺跡,1
2023-10-29,福井,あわら湯のまち エリア,丸岡城,2
2023-10-29,福井,えちぜん鉄道 松岡駅 エリア,越前大野城,1
2023-10-29,福井,レインボーライン,道の駅「三方五湖」  エリア,1
2023-10-29,福井,レインボーライン エリア,三方五湖,1
2023-10-29,福井,三國湊レトロ,JR芦原温泉駅 エリア,1
2023-10-29,福井,三方五湖,JR敦賀駅前 エリア,1
2023-10-29,福井,三方五湖,JR美浜駅 エリア,1
2023-10-29,福井,三方五湖,明通寺 エリア,1
2023-10-29,福井,丸岡城,丸岡城 エリア,1
2023-10-29,福井,丸岡城 エリア,福井県立恐竜博物館,1
2023-10-29,福井,九頭竜湖,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-29,福井,人道の港 敦賀ムゼウム,金ヶ崎 エリア,1
2023-10-29,福井,北の庄城址・柴田公園,越前海岸 北部 エリア,1
2023-10-29,福井,北潟湖 エリア,あわら温泉街,1
2023-10-29,福井,恐竜博物館,越前大野城・城下町 エリア,1
2023-10-29,福井,敦賀赤レンガ倉庫,日本海さかな街 エリア,2
2023-10-29,福井,日本海さかな街,レインボーライン エリア,1
2023-10-29,福井,明通寺 エリア,国分寺 (小浜市),1
2023-10-29,福井,明通寺 エリア,若狭瓜割名水公園 瓜割の滝,1
2023-10-29,福井,福井県立恐竜博物館,あわら湯のまち エリア,2
2023-10-29,福井,福井駅前 エリア,東尋坊,1
2023-10-29,福井,福井駅前 エリア（宿泊施設）,金沢駅周辺（石川県）,1
2023-10-29,福井,若狭海遊バザール千鳥苑 若狭美浜 海の駅,JR美浜駅 エリア,1
2023-10-29,福井,若狭町観光船レイククルーズ,レインボーライン エリア,1
2023-10-29,福井,越前大野城,越前大野城・城下町 エリア,1
2023-10-29,福井,越前大野城・城下町 エリア,大本山永平寺,1
2023-10-29,福井,越前海岸 北部 エリア,越前大仏,1
2023-10-29,福井,越前陶芸村,越前海岸 くりや旅館街 エリア,1
2023-10-29,福井,道の駅「三方五湖」,レインボーライン エリア,1
2023-10-29,福井,道の駅「三方五湖」  エリア,五湖の駅,1
2023-10-29,福井,道の駅「三方五湖」  エリア,福井駅,1
2023-10-29,福井,道の駅「南えちぜん山海里」,道の駅「パークイン丹生ヶ丘」 エリア,1
2023-10-29,福井,道の駅「恐竜渓谷かつやま」 エリア,福井県立恐竜博物館,1
2023-10-29,福井,道の駅「若狭熊川宿」,熊川宿 エリア,1
2023-10-29,福井,道の駅「越前」,道の駅「越前」 エリア,1
2023-10-29,福井,道の駅「越前おおの荒島の郷」 エリア,道の駅「禅の里」,1
2023-10-29,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,1
2023-10-30,石川,いしかわ動物園,兼六園,1
2023-10-30,石川,いしかわ動物園,帰る,1
2023-10-30,石川,いしかわ動物園,近江町市場,1
2023-10-30,福井,「ちひろの生まれた家」記念館,武生駅 エリア,1
2023-10-30,福井,あわら温泉屋台村「湯けむり横丁」,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-10-30,福井,うみんぴあ大飯 エリア,道の駅「シーサイド高浜」,1
2023-10-30,福井,ふれあいパーク三里浜(道の駅「みくに」),道の駅「南えちぜん山海里」 エリア,1
2023-10-30,福井,レインボーライン,小浜市 阿納 エリア,1
2023-10-30,福井,レインボーライン,熊川宿 エリア,1
2023-10-30,福井,レインボーライン エリア,若狭フィッシャーマンズワーフ,1
2023-10-30,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,1
2023-10-30,福井,一乗谷朝倉氏遺跡 エリア,大本山永平寺,1
2023-10-30,福井,一乗谷朝倉氏遺跡 エリア,福井県立恐竜博物館,1
2023-10-30,福井,一乗谷朝倉氏遺跡 エリア,越前大野城,1
2023-10-30,福井,七間朝市,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-30,福井,丸岡城,越前そばの里 エリア,1
2023-10-30,福井,九頭竜スキー場,道の駅「越前おおの荒島の郷」 エリア,1
2023-10-30,福井,休暇村越前三国オートキャンプ場,三国湊 エリア,1
2023-10-30,福井,北の庄城址・柴田公園,一乗谷朝倉氏遺跡 エリア,1
2023-10-30,福井,北の庄城址・柴田公園,越前大野城・城下町 エリア,1
2023-10-30,福井,北潟湖畔公園・サイクリングパーク,北潟湖 エリア,1
2023-10-30,福井,北陸新幹線 越前たけふ駅 エリア,岡太神社・大瀧神社,1
2023-10-30,福井,大安禅寺,福井駅前 エリア,1
2023-10-30,福井,小浜市 阿納 エリア,日本海さかな街,1
2023-10-30,福井,岡太神社・大瀧神社,花の駅 ゆりの里公園 エリア,1
2023-10-30,福井,東尋坊,一乗谷朝倉氏遺跡 エリア,1
2023-10-30,福井,武生駅 エリア,越前そばの里,1
2023-10-30,福井,氣比神宮,明通寺 エリア,1
2023-10-30,福井,福井県産業会館,福井駅前 エリア（宿泊施設）,1
2023-10-30,福井,福井駅前 エリア,丸岡城,1
2023-10-30,福井,福井駅前 エリア（宿泊施設）,福井県立恐竜博物館,1
2023-10-30,福井,越前がにミュージアム,福井駅前 エリア,1
2023-10-30,福井,越前大野城,越前大野城・城下町 エリア,2
2023-10-30,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,2
2023-10-30,福井,越前大野城・城下町 エリア,九頭竜湖,1
2023-10-30,福井,越前大野城・城下町 エリア,越前大野城,1
